,Tweets,clean_tweet,polarity,subjectivity,,Product,,,,,
27-04-2020 00:29,b'RT @cedrickfinnie: All my teacher/coach friends: Verizon is doing $30 unlimited plans for teachers. Be blessed.\n https://t.co/bSAPIenSwA',teacher coach friends Verizon doing unlimited plans teachers blessed https bSAPIenSwA,0.4,0.7,,0.28,,,,,
27-04-2020 00:29,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.35,0.65,,0.2275,,,,,
27-04-2020 00:29,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0,0,,0,,,,,
27-04-2020 00:28,"b'@ebelden Interesting. ""New Verizon IPA!""'",Interesting Verizon,0.083333333,0.341666667,,0.028472222,,,,,
27-04-2020 00:27,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.25,0.3,,0.075,,,,,
27-04-2020 00:27,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,,,
27-04-2020 00:27,b'@merlinMagician4 @doublejrecords @JohnLegere @TMobile @MikeSievert T-Mobile has higher data caps than Verizon &amp; AT&amp;\xe2\x80\xa6 https://t.co/041I8IH6lf',Mobile higher data caps than Verizon https,0.1,0.1,,0.01,,,,,
27-04-2020 00:26,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.4,0.7,,0.28,,,,,
27-04-2020 00:26,b'RT @Verizon: What\xe2\x80\x99s better than an exclusive concert from @billieeilish and @finneas? \xf0\x9f\x92\x9a Helping small businesses at the same time. Check ou\xe2\x80\xa6',What better than exclusive concert from Helping small businesses same time Check,0,0,,0,,,,,
27-04-2020 00:26,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.2,0.2,,0.04,,,,,
27-04-2020 00:25,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.25,0.3,,0.075,,,,,
27-04-2020 00:25,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.25,0.3,,0.075,,,,,
27-04-2020 00:25,b'CLICK NOW! Apple iPhone 7/7 plus 128GB Factory Unlocked Verizon tmobile LTE Smartphone https://t.co/WfQ2URtiup https://t.co/c4Kpf8HkvF',CLICK Apple iPhone plus Factory Unlocked Verizon tmobile Smartphone https URtiup https HkvF,0.25,0.3,,0.075,,,,,
27-04-2020 00:25,b'@Tuaamann @Verizon Exciting @Tuaamann \xe2\x80\x94my husband and I were \xe2\x80\x9cstranded\xe2\x80\x9d in Waipahu in March after everything shut d\xe2\x80\xa6 https://t.co/MgTFzNgoBg',Exciting husband were cstranded Waipahu March after everything shut https MgTFzNgoBg,0,0,,0,,,,,
27-04-2020 00:24,b'#Payments: Verizon pulls 2020 revenue view as it loses wireless subscribers https://t.co/DpzqCI3Sdq | #Technology\xe2\x80\xa6 https://t.co/4RfskcIqyz',Payments Verizon pulls revenue view loses wireless subscribers https DpzqCI Technology https RfskcIqyz,0,0,,0,,,,,
27-04-2020 00:23,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.4,0.7,,0.28,,,,,
27-04-2020 00:23,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.25,0.3,,0.075,,,,,
27-04-2020 00:22,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.4,0.8,,0.32,,,,,
27-04-2020 00:22,b'@Boogie2988 @Verizon Class action law suit time? https://t.co/KNvFnfiou0',Class action suit time https KNvFnfiou,0.4,0.7,,0.28,,,,,
27-04-2020 00:21,b'@Boogie2988 @Verizon Same! \n\nClass action?!',Same nClass action,0.4,0.7,,0.28,,,,,
27-04-2020 00:21,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0,0,,0,,,,,
27-04-2020 00:21,b'@iospeterdev Tru man that\xe2\x80\x99s awesome in the rewritten Xeon with new weather update icon works fine it\xe2\x80\x99s doesn\xe2\x80\x99t move\xe2\x80\xa6 https://t.co/aR93HncEb9',that awesome rewritten Xeon with weather update icon works fine doesn move https HncEb,0.4,0.7,,0.28,,,,,
27-04-2020 00:21,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0.75,,0,,,,,
27-04-2020 00:20,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.4,0.7,,0.28,,,,,
27-04-2020 00:20,"b""RT @JebBush: Great collaboration between #CA's business leaders, philanthropy and government working to address access to computers and int\xe2\x80\xa6""",Great collaboration between business leaders philanthropy government working address access computers,0,0,,0,,,,,
27-04-2020 00:20,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.4,0.7,,0.28,,,,,
27-04-2020 00:19,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.15,0.75,,-0.1125,,,,,
27-04-2020 00:19,b'I really hate locked Android boot loaders especially those on Verizon. No wonder why they are cheap used.',really hate locked Android boot loaders especially those Verizon wonder they cheap used,-0.8,1,,-0.8,,,,,
27-04-2020 00:18,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.25,0.3,,0.075,,,,,
27-04-2020 00:18,b'@OptimumHelp I can\xe2\x80\x99t wait until Verizon is doing installation never again with your internet NEVER again. How do I\xe2\x80\xa6 https://t.co/9fcHGOktZ2',wait until Verizon doing installation never again with your internet NEVER again https fcHGOktZ,0.4,0.7,,0.28,,,,,
27-04-2020 00:17,b'Anybody else Verizon fucking up?',Anybody else Verizon fucking,-0.291666667,0.541666667,,-0.157986111,,,,,
27-04-2020 00:17,"b""Coming up next on CCTV's HD channel (Verizon 2143)\n4/26/2020 8:27:44 PM:     Canton Schools Lunch Program Continues""",Coming next CCTV channel Verizon Canton Schools Lunch Program Continues,0.25,0.3,,0.075,,,,,
27-04-2020 00:17,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,,,
27-04-2020 00:17,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.4,0.7,,0.28,,,,,
27-04-2020 00:16,b'@Boogie2988 @Verizon 5G stole my land and murdered my pigs!',stole land murdered pigs,0.4,0.7,,0.28,,,,,
27-04-2020 00:16,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,,,
27-04-2020 00:15,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.25,0.3,,0.075,,,,,
27-04-2020 00:14,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.4,0.7,,0.28,,,,,
27-04-2020 00:14,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.25,0.4,,-0.1,,,,,
27-04-2020 00:13,b'@_Metonymy_ @lizanderson___ This pretty much. If you already have Verizon it should only cost about 10-20 bucks to\xe2\x80\xa6 https://t.co/apUMPjnMXY',This pretty much already have Verizon should only cost about bucks https apUMPjnMXY,0.25,0.3,,0.075,,,,,
27-04-2020 00:13,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.4,0.7,,0.28,,,,,
27-04-2020 00:13,"b'Finna switch my ass right ova to Verizon , AT&amp;T been trippin hard'",Finna switch right Verizon been trippin hard,0,0,,0,,,,,
27-04-2020 00:13,b'@Tuaamann @Verizon Congratulations Tua',Congratulations,0.25,0.3,,0.075,,,,,
27-04-2020 00:13,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.4,0.7,,0.28,,,,,
27-04-2020 00:12,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.4,0.7,,0.28,,,,,
27-04-2020 00:11,b'@Tuaamann @Verizon Praise the Lord Jesus Christ young man. Give God all the glory and praise. #JesusSaves.',Praise Lord Jesus Christ young Give glory praise JesusSaves,0.4,0.7,,0.28,,,,,
27-04-2020 00:11,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.4,0.7,,0.28,,,,,
27-04-2020 00:10,"b""@jckilgore @Verizon Here's a referral code to get a $20 credit when you join Google Fi! Redeem it at https://t.co/1lN27RA3jz""",Here referral code credit when join Google Redeem https,-0.25,0.4,,-0.1,,,,,
27-04-2020 00:10,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0,0,,0,,,,,
27-04-2020 00:10,"b'@xnoems When I worked at Verizon, I had a customer come in for a new cell phone, and they needed a phone that did n\xe2\x80\xa6 https://t.co/AVnYKSikCV'",When worked Verizon customer come cell phone they needed phone that https AVnYKSikCV,0.4,0.7,,0.28,,,,,
27-04-2020 00:10,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0,0,,0,,,,,
27-04-2020 00:09,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,-0.333333333,0.833333333,,-0.277777778,,,,,
27-04-2020 00:09,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.4,0.7,,0.28,,,,,
27-04-2020 00:09,b'RT @TamiErwinVZ: Thank you to @SkyNewsAust @BizTicky for allowing us to detail the important work @VerizonBusiness is doing in Australia. W\xe2\x80\xa6',Thank allowing detail important work doing Australia,0.4,0.7,,0.28,,,,,
27-04-2020 00:09,"b""Hey @Verizon  why is it so hard to cancel a pre-paid account? Why can't we cancel online? \nI also don't understand\xe2\x80\xa6 https://t.co/bqlbZCc3vv""",hard cancel paid account cancel online also understand https bqlbZCc,0,0.5,,0,,,,,
27-04-2020 00:08,b'0.4 miles @CharityMiles for @charitywater #RomanceFit Thanks @Verizon for sponsoring! https://t.co/kBZS4o90Hx',miles RomanceFit Thanks sponsoring https kBZS,0.4,0.7,,0.28,,,,,
27-04-2020 00:08,b'@Hotstover @Tuaamann @Verizon I think \xf0\x9f\x91\x87\xf0\x9f\x91\x87 could sum up how Dolphins fans feel after the draft. #Finsup \xf0\x9f\x90\xac\xf0\x9f\x90\xac https://t.co/MoT3xJM5dA',think could Dolphins fans feel after draft Finsup https,0.25,0.3,,0.075,,,,,
27-04-2020 00:08,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.5,0.5,,0.25,,,,,
27-04-2020 00:07,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.25,0.3,,0.075,,,,,
27-04-2020 00:07,b'RT @bschorr: 81% of hacking-related breaches used either stolen or weak passwords according to a 2017 Verizon data breach report.\n\nAll the\xe2\x80\xa6',hacking related breaches used either stolen weak passwords according Verizon data breach report nAll,0.4,0.7,,0.28,,,,,
27-04-2020 00:07,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.4,0.7,,0.28,,,,,
27-04-2020 00:07,"b'RT @_MariettaDavis: I went jeep riding with my son today to Nemo Tunnel in Wartburg, Tennessee. Man, was it scary! Loved it. \xf0\x9f\x98\x87\nFound out la\xe2\x80\xa6'",went jeep riding with today Nemo Tunnel Wartburg Tennessee scary Loved nFound,0.2,0.2,,0.04,,,,,
27-04-2020 00:06,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0,0,,0,,,,,
27-04-2020 00:06,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.4,0.7,,0.28,,,,,
27-04-2020 00:05,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.104166667,0.520833333,,0.054253472,,,,,
27-04-2020 00:05,b'RT @Tuaamann: Miami here I come! \xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\xb4 Never could have done it without all the love and support of my Ohana back in Hawaii. \xe2\x9d\xa4\xef\xb8\x8f @Verizon capt\xe2\x80\xa6',Miami here come Never could have done without love support Ohana back Hawaii capt,0.4,0.7,,0.28,,,,,
27-04-2020 00:04,b'RT @CharlesPHerring: @realDonaldTrump @FoxNews @CNN Fed up with your news source? Make the switch to @OANN. \n Come join us for credible bre\xe2\x80\xa6',with your news source Make switch Come join credible,0.4,0.7,,0.28,,,,,
28-04-2020 08:38,"b'RT @Verizon: From providing charging stations for first responders to delivering smartphones, tablets and network connectivity to emergency\xe2\x80\xa6'",From providing charging stations first responders delivering smartphones tablets network connectivity emergency,-0.1,0.1,,-0.01,,,,,
28-04-2020 08:38,b'RT @TamiErwinVZ: So honored to announce @verizon partnership with @Ford to expand our efforts to feed healthcare workers as we add the grea\xe2\x80\xa6',honored announce partnership with expand efforts feed healthcare workers grea,0.016666667,0.416666667,,0.006944444,,,,,
