,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
22-04-2020 20:24,"b'@sprint If I was to order a new iPhone online, how would I transfer my contacts and pictures to the new iPhone?'",order iPhone online would transfer contacts pictures iPhone,0.083333333,0.283333333,,0.023611111,,,
22-04-2020 20:19,"b'@TMobileHelp @sprint @JohnLegere @CallieField Pleased to share, I am finally connected with a #Sprint representativ\xe2\x80\xa6 https://t.co/cGFIM3W6WA'",Pleased share finally connected with Sprint representativ https cGFIM,0,0,,0,,,
22-04-2020 20:02,"b'RT @NevilleRay: We said we would move quickly to bring the @Sprint and @TMobile networks together, and today, less than a month after our m\xe2\x80\xa6'",said would move quickly bring networks together today less than month after,0,0,,0,,,
22-04-2020 20:00,b'@MikeSievert @sprint @TMobile @NevilleRay Can you do DFW?  My service sucks',service sucks,0,0,,0,,,
22-04-2020 19:55,b'RT @gypsy_weiss: Katy Perry - Roar (Official) https://t.co/eE08wgCvx6 via @YouTube @sprint u picked wrong girl to screw with @aalamo25 @Aav\xe2\x80\xa6',Katy Perry Roar Official https wgCvx picked wrong girl screw with,0,0,,0,,,
22-04-2020 19:55,b'@gypsy_weiss @YouTube @sprint @aalamo25 @AavaGrae @aulddawg75 @AlekaKalena @AlfieFromMelmac @CajPaLa @CatzCatems\xe2\x80\xa6 https://t.co/XbL1JZdOQ4',https JZdOQ,0,0.1,,0,,,
22-04-2020 19:50,"b'@sprint get ur act together I have data to use, texts to send, content to browse, and I can\xe2\x80\x99t do any of that if you continue to be #TheWorst'",together have data texts send content browse that continue TheWorst,0,0,,0,,,
22-04-2020 19:42,"b""RT @MikeSievert: \xf0\x9f\x9a\xa8 Big day for #NewTMobile! We've combined @Sprint and @TMobile spectrum in Philadelphia just 20 days after closing the mer\xe2\x80\xa6""",NewTMobile combined spectrum Philadelphia just days after closing,0.133333333,0.366666667,,0.048888889,,,
22-04-2020 19:40,"b'RT @NevilleRay: We said we would move quickly to bring the @Sprint and @TMobile networks together, and today, less than a month after our m\xe2\x80\xa6'",said would move quickly bring networks together today less than month after,0.083333333,0.283333333,,0.023611111,,,
22-04-2020 19:39,b'@NevilleRay @sprint @TMobile So how soon before you jack up your rates?',soon before jack your rates,-0.3,0.6,,-0.18,,,
22-04-2020 19:36,b'RT @Jackiefabulous: I\xe2\x80\x99m not in a good mood today. I\xe2\x80\x99m going to bed. It\xe2\x80\x99s 3:30 EST. And I just paid my @sprint bill so this is for y\xe2\x80\x99all. Gn\xe2\x80\xa6',good mood today going just paid bill this,0.083333333,0.283333333,,0.023611111,,,
22-04-2020 19:34,b'@NevilleRay @sprint @TMobile I\xe2\x80\x99m considering switching to #SpectrumMobile for $45 /line.',considering switching SpectrumMobile line,0,0,,0,,,
22-04-2020 19:30,b'I\xe2\x80\x99m not in a good mood today. I\xe2\x80\x99m going to bed. It\xe2\x80\x99s 3:30 EST. And I just paid my @sprint bill so this is for y\xe2\x80\x99all\xe2\x80\xa6 https://t.co/oC6B3ZHGTH',good mood today going just paid bill this https ZHGTH,0.083333333,0.283333333,,0.023611111,,,
22-04-2020 19:28,b'@MichelCombes @SprintSouthEast @sprint I will take you to court and sew you until I own sprint You can reach me on\xe2\x80\xa6 https://t.co/Aw3iB2KrPj',will take court until sprint reach https KrPj,0,0,,0,,,
22-04-2020 19:28,"b""@TMobileHelp @sprint @JohnLegere @CallieField I realize the issue isn't with @TMobile, it's with @sprint sales/orde\xe2\x80\xa6 https://t.co/XPBLr3Uq4G""",realize issue with with sales orde https XPBLr,0.05,0.4,,0.02,,,
22-04-2020 19:28,"b""RT @MikeSievert: \xf0\x9f\x9a\xa8 Big day for #NewTMobile! We've combined @Sprint and @TMobile spectrum in Philadelphia just 20 days after closing the mer\xe2\x80\xa6""",NewTMobile combined spectrum Philadelphia just days after closing,0,0,,0,,,
22-04-2020 19:26,b'@MichelCombes @SprintSouthEast @sprint Sir my name is Samantha my last name is spelled NOURSE Your company And the\xe2\x80\xa6 https://t.co/53vviYjjR1',name Samantha last name spelled NOURSE Your company https vviYjjR,0.2,0.4,,0.08,,,
22-04-2020 19:23,"b""RT @MikeSievert: \xf0\x9f\x9a\xa8 Big day for #NewTMobile! We've combined @Sprint and @TMobile spectrum in Philadelphia just 20 days after closing the mer\xe2\x80\xa6""",NewTMobile combined spectrum Philadelphia just days after closing,0.5,0.475,,0.2375,,,
22-04-2020 19:23,b'@NevilleRay @sprint @TMobile Your 4g 3g and LTE services have serious dead zones in random patches inside a middle\xe2\x80\xa6 https://t.co/ZiUi29Ewug',Your services have serious dead zones random patches inside middle https ZiUi Ewug,0.2,0.2,,0.04,,,
22-04-2020 19:23,b'@NevilleRay @sprint @TMobile I went to Oregon and didn\xe2\x80\x99t work. How this could be the biggets cover?',went Oregon didn work this could biggets cover,0.5,0.5,,0.25,,,
22-04-2020 19:19,"b'RT @NevilleRay: We said we would move quickly to bring the @Sprint and @TMobile networks together, and today, less than a month after our m\xe2\x80\xa6'",said would move quickly bring networks together today less than month after,0.166666667,0.608333333,,0.101388889,,,
22-04-2020 19:08,"b""RT @MikeSievert: \xf0\x9f\x9a\xa8 Big day for #NewTMobile! We've combined @Sprint and @TMobile spectrum in Philadelphia just 20 days after closing the mer\xe2\x80\xa6""",NewTMobile combined spectrum Philadelphia just days after closing,0,0,,0,,,
22-04-2020 19:05,"b'@TMobile @sprint @NevilleRay I can\xe2\x80\x99t wait!Please unleash the home internet as soon as possible,I am so tired of\xe2\x80\xa6 https://t.co/WdAi3yfPtw'",wait Please unleash home internet soon possible tired https WdAi yfPtw,0.5,0.5,,0.25,,,
22-04-2020 19:05,b'@NevilleRay @sprint @TMobile Hey Neil what you can tell me about 5g or 60hz frequencies effect humans dna \xf0\x9f\xa7\xac and imm\xe2\x80\xa6 https://t.co/C7n8ApKe7R',Neil what tell about frequencies effect humans https ApKe,0,0,,0,,,
22-04-2020 19:02,"b""@JohnLegere @TMobileHelp are there any plans for those of us on 4G LTE T-Mobile's network to benefit from the addit\xe2\x80\xa6 https://t.co/nCX7MEAstu""",there plans those Mobile network benefit from addit https MEAstu,0,0,,0,,,
22-04-2020 19:02,b'@TMobile and @sprint subscribers may have questions given the recent merger and Wired has the answers!\xe2\x80\xa6 https://t.co/aTFCmhQ8Ov',subscribers have questions given recent merger Wired answers https aTFCmhQ,0.083333333,0.283333333,,0.023611111,,,
22-04-2020 19:00,b'@sprint the worst customer service ever!! The employees don\xe2\x80\x99t even let customers speak @SprintCenter @sprintcare',worst customer service ever employees even customers speak care,0.2,0.2,,0.04,,,
22-04-2020 19:00,b'Dear @sprint Wtf can\xe2\x80\x99t I use the internet otp now. Don\xe2\x80\x99t worry about it I\xe2\x80\x99m leaving y\xe2\x80\x99all ass and that\xe2\x80\x99s for damn s\xe2\x80\xa6 https://t.co/icnUSCfxQn',Dear internet worry about leaving that damn https icnUSCfxQn,0.5,0.625,,0.3125,,,
22-04-2020 19:00,b'@IschwhitDraws @NevilleRay @sprint @TMobile but did it have to be @Huawei?',have,0.8,1,,0.8,,,
22-04-2020 18:58,b'@NevilleRay @sprint @TMobile Thank you @TMobile! I finally have LTE coverage at home whereas before service was non\xe2\x80\xa6 https://t.co/vtKOmh5dqd',Thank finally have coverage home whereas before service https vtKOmh,0.333333333,0.5,,0.166666667,,,
22-04-2020 18:58,b'@NevilleRay @sprint @TMobile 5G cAuSeS tHe CoRoNaViRuS',cAuSeS CoRoNaViRuS,0,0,,0,,,
22-04-2020 18:46,b'@sprintcare Even if it did expire you should be able to add it back since I was on that plan prior. @sprint\xe2\x80\xa6 https://t.co/Y5oPegUThD',Even expire should able back since that plan prior https oPegUThD,0.1,0.4,,0.04,,,
22-04-2020 18:43,b'@sprint over here stealing peoples money without them even knowing! Charging people for phones they have already ha\xe2\x80\xa6 https://t.co/6m8nNjePXi',over here stealing peoples money without them even knowing Charging people phones they have already https nNjePXi,0.083333333,0.283333333,,0.023611111,,,
22-04-2020 18:43,"b'@MikeSievert @sprint @TMobile @NevilleRay Yeah way beyond, lol. Meanwhile the towers in our area all went down, no\xe2\x80\xa6 https://t.co/evCILmJW1v'",Yeah beyond Meanwhile towers area went down https evCILmJW,0,0,,0,,,
22-04-2020 18:42,b'@BoostCare @sprintcare @boostmobile I wouldn\xe2\x80\x99t switch to @sprint even if they paid me to use their service',wouldn switch even they paid their service,0,0,,0,,,
22-04-2020 18:41,b'So what time is @sprint turning on they 5G network because I\xe2\x80\x99m getting irritated at work https://t.co/fWDMxbjZmI',what time turning they network because getting irritated work https fWDMxbjZmI,0,0.125,,0,,,
22-04-2020 18:39,"b""@MikeSievert @sprint @TMobile @NevilleRay This merger is because of the 5g to much radiation if they didn't merge""",This merger because much radiation they didn merge,0,0,,0,,,
22-04-2020 18:39,b'@sprint @sprintcare if your thinking about going to sprint DONT!!! They ported out my number without my approval an\xe2\x80\xa6 https://t.co/thXQvEEQpO',care your thinking about going sprint DONT They ported number without approval https thXQvEEQpO,0.5,0.5,,0.25,,,
22-04-2020 18:38,b'@NevilleRay @sprint @TMobile And immediately the Tmo customer service divebombed down to Sprint levels of garbage.\xe2\x80\xa6 https://t.co/tZrO6Wvir4',immediately customer service divebombed down Sprint levels garbage https tZrO Wvir,0,0,,0,,,
22-04-2020 18:38,b'@sprint @Sprinthelp if your thinking about going to sprint DONT!!! They ported out my number without my approval an\xe2\x80\xa6 https://t.co/9XSKxo4TFY',your thinking about going sprint DONT They ported number without approval https XSKxo,0,0,,0,,,
22-04-2020 18:36,b'@sprint @sprintcare I bought an iPhone SE &amp; got an email that says my ZIP Code is not valid. I am trying to get som\xe2\x80\xa6 https://t.co/WKL1Ilx7kc',care bought iPhone email that says Code valid trying https,0,0,,0,,,
22-04-2020 18:36,"b'Companies going above and beyond the call @ATT, @ComcastNBCUCI @CoxComm @Verizon @Sprint @Tmobile @getspectrum @centurylink #COVIDTechChat'",Companies going above beyond call COVIDTechChat,0.4,0.8,,0.32,,,
22-04-2020 18:36,b'@sprint @Sprinthelp if your thinking about going to sprint DONT!!! They ported out my number without my approval an\xe2\x80\xa6 https://t.co/voDEUv0qEu',your thinking about going sprint DONT They ported number without approval https voDEUv,0,0,,0,,,
22-04-2020 18:35,"b'@sprint if your thinking about Switching over DONT!!! They ported out my number without my approval, made me get a\xe2\x80\xa6 https://t.co/cfQFtKWR5j'",your thinking about Switching over DONT They ported number without approval made https cfQFtKWR,-0.3,0.3,,-0.09,,,
22-04-2020 18:34,b'@sprint  yall service aint worth shit.',yall service aint worth shit,0.2,0.1,,0.02,,,
22-04-2020 18:32,b'@sprint @Sprinthelp if your thinking about going to sprint DONT!!! They ported out my number without my approval an\xe2\x80\xa6 https://t.co/v10HInoD3r',your thinking about going sprint DONT They ported number without approval https HInoD,0,0,,0,,,
22-04-2020 18:27,b'@NevilleRay @sprint @TMobile Well let\xe2\x80\x99s see it it NW Ohio. Sprints service has been horrible here for years',Well Ohio Sprints service been horrible here years,0.1,0.15,,0.015,,,
22-04-2020 18:25,"b'RT @sprint: Hey Sprint customers! Stay entertained at home with 2 months free of YouTube Premium. Watch YouTube ad-free, offline, and in th\xe2\x80\xa6'",Sprint customers Stay entertained home with months free YouTube Premium Watch YouTube free offline,0,0,,0,,,
22-04-2020 18:25,b'@HenryTonya @sprint I definitely believe that',definitely believe that,-1,1,,-1,,,
22-04-2020 18:25,"b'RT @sprint: It\xe2\x80\x99s official, we\xe2\x80\x99re merging with @TMobile!\n \nNow more than ever, you need a network that is 100% committed to keeping you conn\xe2\x80\xa6'",official merging with nNow more than ever need network that committed keeping conn,-0.016666667,0.483333333,,-0.008055556,,,
22-04-2020 18:25,b'@ItsMartino_ @sprint Sprint once turned off my service for .53 cent',Sprint once turned service cent,-0.1,0.1,,-0.01,,,
22-04-2020 18:24,"b'RT @TMobile: It\xe2\x80\x99s official, @Sprint is part of the T-Mobile family.\xe2\x80\x8b\n\nNow more than ever, you need a network that is 100% committed to keep\xe2\x80\xa6'",official part Mobile family nNow more than ever need network that committed keep,0.083333333,0.283333333,,0.023611111,,,
22-04-2020 18:22,"b'Moving forward I\xe2\x80\x99m buys phones cash @sprint @sprintcare has been scamming me for years smh ,never again I swear'",Moving forward buys phones cash care been scamming years never again swear,0,0,,0,,,
22-04-2020 18:22,"b'RT @NevilleRay: We said we would move quickly to bring the @Sprint and @TMobile networks together, and today, less than a month after our m\xe2\x80\xa6'",said would move quickly bring networks together today less than month after,0,0,,0,,,
22-04-2020 18:21,"b'RT @sprint: Hey Sprint customers! Stay entertained at home with 2 months free of YouTube Premium. Watch YouTube ad-free, offline, and in th\xe2\x80\xa6'",Sprint customers Stay entertained home with months free YouTube Premium Watch YouTube free offline,0,0,,0,,,
22-04-2020 18:20,b'RT @mtbakercs: @sprint @TMobile thank you #NewTMobile for letting us Sprinters roam over! Pretty stoked to finally have coverage in my hous\xe2\x80\xa6',thank NewTMobile letting Sprinters roam over Pretty stoked finally have coverage hous,0,0,,0,,,
22-04-2020 18:17,"b""@sprint Hi! I keep getting spam text messages of a sexual nature. They're from different numbers so it's not as eas\xe2\x80\xa6 https://t.co/Vk5iD1K9BN""",keep getting spam text messages sexual nature They from different numbers https,-0.2,0.8,,-0.16,,,
22-04-2020 18:15,b'You really be trying it @sprint',really trying,0,0,,0,,,
22-04-2020 18:12,"b'TFW You want to watch the storms ongoing out west.\n\nAnd your home internet is completely down, with no RTS time.\n\nA\xe2\x80\xa6 https://t.co/5y4Opvkt2U'",want watch storms ongoing west nAnd your home internet completely down with time https Opvkt,-0.1,0.1,,-0.01,,,
22-04-2020 18:12,b'@MSM_Connect Algonquin is here for all your @sprint needs during these trying times! @Moe_Allan @MoeMusa24\xe2\x80\xa6 https://t.co/EvyTzaP18L',Algonquin here your needs during these trying times https EvyTzaP,0.083333333,0.283333333,,0.023611111,,,
22-04-2020 18:10,b'@ATTHelp Thanks for the quick reply @ATT sadly though. Because @sprint and @boostmobile have made it impossible for\xe2\x80\xa6 https://t.co/3nnIyVJ6Y1',Thanks quick reply sadly though Because have made impossible https nnIyVJ,0,0,,0,,,
22-04-2020 18:07,b'@sprint @sprintcare please make me understand why my bill is so high when I bought out my phone in November.I am pr\xe2\x80\xa6 https://t.co/XOTgrhUZXF',care please make understand bill high when bought phone November https XOTgrhUZXF,-1,1,,-1,,,
22-04-2020 18:05,b'@sprint has the absolute worst customer service I have ever experienced.',absolute worst customer service have ever experienced,-0.3,0.4,,-0.12,,,
22-04-2020 18:04,"b'RT @kobham: Love this update from @NevilleRay! As we combine the @TMobile and @Sprint networks, we\xe2\x80\x99ve begun expanding broad + deep #5G in p\xe2\x80\xa6'",Love this update from combine networks begun expanding broad deep,0,0,,0,,,
22-04-2020 17:59,b'@BoostCare Congrats @boostmobile and @sprint. I didn\xe2\x80\x99t think you could ACTUALLY MAKE IT SLOWER.  Should I answer th\xe2\x80\xa6 https://t.co/BNuGEsySvv',Congrats didn think could ACTUALLY MAKE SLOWER Should answer https BNuGEsySvv,0.083333333,0.283333333,,0.023611111,,,
22-04-2020 17:57,"b'RT @TMobile: We\xe2\x80\x99re wasting no time uniting T-Mobile and @Sprint to create a supercharged 5G nationwide network. Today, our 2.5 GHz mid-band\xe2\x80\xa6'",wasting time uniting Mobile create supercharged nationwide network Today band,0,0,,0,,,
