,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
22-04-2020 22:04,"b'@eachus @usbank I use centurylink, chumbo'",centurylink chumbo,0,0,,0,,,
22-04-2020 22:00,b'RT @Jspalter: Terrific conversation with @CenturyLink CTO Andrew Dugan about how today\xe2\x80\x99s innovative broadband infrastructure works and our\xe2\x80\xa6',Terrific conversation with Andrew Dugan about today innovative broadband infrastructure works,0,0,,0,,,
22-04-2020 22:00,"b""@CenturyLink curious..I'd like to understand my bill.  I've cancelled my account - but unable to see the bill that\xe2\x80\xa6 https://t.co/DFptlejkTS""",curious like understand bill cancelled account unable bill that https DFptlejkTS,0.1,0.4,,0.04,,,
22-04-2020 22:00,b'Terrific conversation with @CenturyLink CTO Andrew Dugan about how today\xe2\x80\x99s innovative broadband infrastructure work\xe2\x80\xa6 https://t.co/uKXOwewRma',Terrific conversation with Andrew Dugan about today innovative broadband infrastructure work https uKXOwewRma,-0.2,0.8,,-0.16,,,
22-04-2020 21:55,b'RT @Jspalter: .@CenturyLink delivering connectivity on land and sea! #StayingConnected #BroadbandHeroes https://t.co/sLl4S0U1H1',delivering connectivity land StayingConnected BroadbandHeroes https,0,0,,0,,,
22-04-2020 21:54,b'.@CenturyLink delivering connectivity on land and sea! #StayingConnected #BroadbandHeroes https://t.co/sLl4S0U1H1',delivering connectivity land StayingConnected BroadbandHeroes https,0,0.5,,0,,,
22-04-2020 21:54,b'@edhere @CenturyLink Sounds like that call confirmed your decision to end their service.',Sounds like that call confirmed your decision their service,0.5,0.5,,0.25,,,
22-04-2020 21:51,b'I was on hold with @CenturyLink to cancel my service and a representative finally came on the line. I said I would\xe2\x80\xa6 https://t.co/JvINjKXd7U',hold with cancel service representative finally came line said would https JvINjKXd,0.25,0.333333333,,0.083333333,,,
22-04-2020 21:50,"b'Nervous to apply for a job like ""Senior Lead Program Manager - Federal"" at CenturyLink? Apply even if you\'re not a\xe2\x80\xa6 https://t.co/eDzHEBPMDL'",Nervous apply like Senior Lead Program Manager Federal CenturyLink Apply even https eDzHEBPMDL,0.5,0.5,,0.25,,,
22-04-2020 21:50,b'CenturyLink has the most godawful robot phone tree I have had the displeasure of using in the last decade. Jesus ch\xe2\x80\xa6 https://t.co/9IBPCvEFBA',CenturyLink most godawful robot phone tree have displeasure using last decade Jesus https IBPCvEFBA,-0.077777778,0.644444444,,-0.050123457,,,
22-04-2020 21:47,b'@CenturyLink you better fix your shit',better your shit,0.425,0.525,,0.223125,,,
22-04-2020 21:46,"b'@ehud42 @PrestonSprinkle @CenturyLink Right, of course!'",Right course,0,0,,0,,,
22-04-2020 21:44,b'https://t.co/HmK1DC1WPc new edge security option highlights value to CenturyLink https://t.co/Xd8VbRJy0x\xe2\x80\xa6 https://t.co/TZpnZbU8WO',https edge security option highlights value CenturyLink https VbRJy https TZpnZbU,1,1,,1,,,
22-04-2020 21:41,b'https://t.co/LIkujbXg5N new edge security option highlights value to CenturyLink https://t.co/ziCCmbYLyn @sectionio #edgecomputing',https LIkujbXg edge security option highlights value CenturyLink https ziCCmbYLyn edgecomputing,0,0,,0,,,
22-04-2020 21:40,b'RT @farestart: Thank you @CenturyLink_Fld for being a partner in #foodrecovery!',Thank being partner foodrecovery,0,0.75,,0,,,
22-04-2020 21:38,"b'taking friday off to call centurylink, yaaay'",taking friday call centurylink yaaay,0,0,,0,,,
22-04-2020 21:38,"b'Want to land a job like ""Account Associate - MTU"" at CenturyLink? Applicant tracking systems look for specific keyw\xe2\x80\xa6 https://t.co/oZyG0JuUkC'",Want land like Account Associate CenturyLink Applicant tracking systems look specific keyw https oZyG JuUkC,0,0,,0,,,
22-04-2020 21:33,b'@iguessimliberal @equalloch @CenturyLink @CenturyLinkHelp Per @CenturyLinkHelp request I did DM but have not receiv\xe2\x80\xa6 https://t.co/tT4pXQQIOU',Help Help request have receiv https pXQQIOU,-0.125,0.375,,-0.046875,,,
22-04-2020 21:30,"b'Iran-US tensions rise on Trump threat, Iran satellite launch - news - CenturyLink https://t.co/fHLya9Pxqn'",Iran tensions rise Trump threat Iran satellite launch news CenturyLink https fHLya Pxqn,0.1,1,,0.1,,,
22-04-2020 21:28,b'Millions in U.S. denied coronavirus stimulus checks because they married an immigrant - news - CenturyLink https://t.co/34oPktFzOu',Millions denied coronavirus stimulus checks because they married immigrant news CenturyLink https oPktFzOu,0.25,0.5,,0.125,,,
22-04-2020 21:27,"b'@GovofCO virtual \xe2\x80\x9cvisit\xe2\x80\x9d to @EagleCounty tomorrow 4.23.20 at 3:30 pm.  Live coverage at https://t.co/gPypm4lalI, on\xe2\x80\xa6 https://t.co/Qe3nuGpltt'",virtual cvisit tomorrow Live coverage https gPypm lalI https nuGpltt,0.539285714,0.778571429,,0.419872449,,,
22-04-2020 21:24,b'On god I hate cox just as bad as centurylink \xf0\x9f\x98\x82 https://t.co/9KE1cew0sW',hate just centurylink https,0.366666667,0.633333333,,0.232222222,,,
22-04-2020 21:22,"b""Trump: CNN 'Totally Misquoted' CDC Director - news - CenturyLink https://t.co/jugoiLCONm""",Trump Totally Misquoted Director news CenturyLink https jugoiLCONm,0,0,,0,,,
22-04-2020 21:21,b'RT @ruserious09: CTL reps flooding Twitter again with the latest outage....aka John?  Does anybody at CTL care about your stock price?  #ce\xe2\x80\xa6',reps flooding Twitter again with latest outage John Does anybody care about your stock price,0.261904762,0.345238095,,0.090419501,,,
22-04-2020 21:20,b'Happy #EarthDay! Proud to work for @CenturyLink and support our sustainable efforts.  https://t.co/C3kOBolXU5 https://t.co/et9FHJxCBy',Happy EarthDay Proud work support sustainable efforts https kOBolXU https FHJxCBy,0.8,0.75,,0.6,,,
22-04-2020 21:20,"b""Autopsies Reveal 'Stunning' Virus News - news - CenturyLink https://t.co/tR0MQXf5tJ""",Autopsies Reveal Stunning Virus News news CenturyLink https MQXf,-0.625,0.625,,-0.390625,,,
22-04-2020 21:19,"b""@SpaceX @elonmusk Can't wait to ditch CenturyLink so I can have internet faster than 1.5 Mbps.""",wait ditch CenturyLink have internet faster than Mbps,0,0,,0,,,
22-04-2020 21:18,b'Georgia Democrat stepping down after endorsement of Trump - news - CenturyLink https://t.co/yQwoNt7TNe',Georgia Democrat stepping down after endorsement Trump news CenturyLink https yQwoNt,0.342857143,0.767857143,,0.263265306,,,
22-04-2020 21:17,"b'@CenturyLinkHelp @CenturyLink Bottom line, after all the work: the fiber is ran from the pole across the street to\xe2\x80\xa6 https://t.co/Zhu40Y6zT6'",Bottom line after work fiber from pole across street https,-0.416666667,0.95,,-0.395833333,,,
22-04-2020 21:16,b'@SASShonka @equalloch @CenturyLink @CenturyLinkHelp We lost it in Bondurant too',Help lost Bondurant,0,0,,0,,,
22-04-2020 21:16,"b'@CenturyLinkHelp @CenturyLink Well... my @centurylink internet ""upgrade"" is complete, I\'ve got a new modem &amp; everyt\xe2\x80\xa6 https://t.co/88FdkIiCjR'",Well internet upgrade complete modem everyt https FdkIiCjR,0,0,,0,,,
22-04-2020 21:14,b'Happy #EarthDay! Proud to work for @CenturyLink and support our sustainable efforts.  https://t.co/5WJzlDACcV https://t.co/ysdeL8gHni',Happy EarthDay Proud work support sustainable efforts https WJzlDACcV https ysdeL gHni,-0.4,0.6,,-0.24,,,
22-04-2020 21:11,b'@ToeKneeTM I would be happy to help you with any and all CenturyLink issues you are experiencing if you DM us.\n\n-Yngwie',would happy help with CenturyLink issues experiencing Yngwie,0.7,0.6,,0.42,,,
22-04-2020 21:05,b'@billkendrick @CenturyLink First world problems.  You\xe2\x80\x99re so clueless.',First world problems clueless,0.2,0.2,,0.04,,,
22-04-2020 21:03,b'@smileshelbs @CenturyLink i hope you find something that helping :( i have heard go things about cricket? but never used them personally',hope find something that helping have heard things about cricket never used them personally,0,0.8,,0,,,
22-04-2020 21:02,"b""We're hiring in #TownandCountry, MO! Click the link in our bio to apply to this job and more: Lead IT Engineer at CenturyLink #IT""",hiring TownandCountry Click link apply this more Lead Engineer CenturyLink,0,0.8,,0,,,
22-04-2020 21:02,b'Exploring the data infrastructures that are required to leverage new technologies can give your business the compet\xe2\x80\xa6 https://t.co/qO9pxEmVAF',Exploring data infrastructures that required leverage technologies give your business compet https pxEmVAF,0,0.8,,0,,,
22-04-2020 21:01,b'Is your #business website usable for customers with a range of disabilities? Learn 12 easy ways to optimize your we\xe2\x80\xa6 https://t.co/fJZljXmMIx',your business website usable customers with range disabilities Learn easy ways optimize your https fJZljXmMIx,0,0.8,,0,,,
22-04-2020 20:58,"b""We're hiring in #KCMO, MO! Click the link in our bio to apply to this job and more: Account Manager II - Hunter at CenturyLink #Sales""",hiring KCMO Click link apply this more Account Manager Hunter CenturyLink Sales,0,0,,0,,,
22-04-2020 20:55,b'@PrestonSprinkle @CenturyLink Living in the area I know how bad CenturyLink can be. However I do know that they are\xe2\x80\xa6 https://t.co/vlhw4v9COm',Living area know CenturyLink However know that they https vlhw,-0.033333333,0.494444444,,-0.016481481,,,
22-04-2020 20:52,"b""@SpaceX Can't wait to get rid of CenturyLink they charge us $50 for 3mbps internet and and that's all we can get th\xe2\x80\xa6 https://t.co/RyqZX0McUc""",wait CenturyLink they charge mbps internet that https RyqZX McUc,-0.3,0.7,,-0.21,,,
22-04-2020 20:49,b'@smileshelbs @CenturyLink When I was in the navy I had cellular internet because I moved abound all the time. Any c\xe2\x80\xa6 https://t.co/8w9mEPH0u3',When navy cellular internet because moved abound time https mEPH,-0.155555556,0.288888889,,-0.044938272,,,
22-04-2020 20:48,b'Happy 50th #EarthDay! Proud to work for @CenturyLink and support our sustainable efforts.  https://t.co/1qTSSjfmeo https://t.co/BvgbQQwn0A',Happy EarthDay Proud work support sustainable efforts https qTSSjfmeo https BvgbQQwn,0,0,,0,,,
22-04-2020 20:48,"b'[VIRTUAL JOB FAIR] Do you have an active #securityclearance? Recruiters from top companies like SOSi, PAE and Centu\xe2\x80\xa6 https://t.co/WCGjZjqFJn'",VIRTUAL FAIR have active securityclearance Recruiters from companies like SOSi Centu https WCGjZjqFJn,-0.2,0.8,,-0.16,,,
22-04-2020 20:45,"b'RT @ExtremeNetworks: We\xe2\x80\x99re proud of our @NFL customers @HardRockStadium @MiamiDolphins, @RJStadium @Buccaneers, @TIAABankField @Jaguars, @C\xe2\x80\xa6'",proud customers,0.5,0.5,,0.25,,,
22-04-2020 20:41,b'@tjlavoie @PrestonSprinkle @CenturyLink I used those back when selling DSL / P2P wireless over satellite to folks around Portage la Prairie.',used those back when selling wireless over satellite folks around Portage Prairie,-0.175,0.175,,-0.030625,,,
22-04-2020 20:40,b'@tjlavoie @PrestonSprinkle @CenturyLink Fibre is like urban water main and sewer.',Fibre like urban water main sewer,-0.5,1,,-0.5,,,
22-04-2020 20:40,b'**THE ROCK SHOW** &gt;&gt; [REWI:ND] TODAY (but 2 years ago) Foo Fighters plus Luke Spiller from the Struts on one song w\xe2\x80\xa6 https://t.co/MRrjESx6tF',ROCK SHOW REWI TODAY years Fighters plus Luke Spiller from Struts song https MRrjESx,0,0,,0,,,
22-04-2020 20:39,"b""@ehud42 @PrestonSprinkle @CenturyLink Nice analogies! Some day, I'll be able to add fibre: big fire hose, both ways.""",Nice analogies Some able fibre fire hose both ways,-0.075909091,0.51,,-0.038713636,,,
22-04-2020 20:34,b'@PrestonSprinkle @CenturyLink I FEEL your pain in rural AR. Also have @CenturyLink #internetinfrastructure',FEEL your pain rural Also have internetinfrastructure,0.4,0.566666667,,0.226666667,,,
22-04-2020 20:33,"b""RT @ecoproducts: We are thrilled to be the Proud Zero Waste Partner of @CenturyLink_Fld. We can't wait for the day your venue is once again\xe2\x80\xa6""",thrilled Proud Zero Waste Partner wait your venue once again,-0.15,0.95,,-0.1425,,,
22-04-2020 20:33,b'#fiber splicing at the speed of light. #fiberoptics #centurylink #centurylinkfiber #southlakeunion #seattle\xe2\x80\xa6 https://t.co/Fz8AYHOkPV',fiber splicing speed light fiberoptics centurylink centurylinkfiber southlakeunion seattle https AYHOkPV,0.2,0.4,,0.08,,,
22-04-2020 20:32,b'Check out my Speedtest results! 2.7 Mbps down and 0.2 Mbps up. How do your speeds compare? https://t.co/IELb5zbvlJ\xe2\x80\xa6 https://t.co/6Ufg3mTU27',Check Speedtest results Mbps down Mbps your speeds compare https IELb zbvlJ https,0.136363636,0.5,,0.068181818,,,
22-04-2020 20:27,"b'CenturyLink is hiring in #Broomfield, CO! Click the link in our bio to apply: Sr Software Developer #IT'",CenturyLink hiring Broomfield Click link apply Software Developer,0,0,,0,,,
22-04-2020 20:26,"b'See our latest #SanJose, CA #Sales job opportunity and click the link in our bio to apply: Sales Director - Global\xe2\x80\xa6 https://t.co/dQLJfN5yD7'",latest SanJose Sales opportunity click link apply Sales Director Global https dQLJfN,-0.3,0.6,,-0.18,,,
22-04-2020 20:25,b'Happy #EarthDay! Proud to work for @CenturyLink and support our sustainable efforts.  https://t.co/aOb0liJyWo https://t.co/ld2gswQvjy',Happy EarthDay Proud work support sustainable efforts https liJyWo https gswQvjy,-0.166666667,0.166666667,,-0.027777778,,,
22-04-2020 20:25,b'@CenturyLinkHelp Still no help !!! Once again you can\xe2\x80\x99t help your customers. Never call back for third day in a row\xe2\x80\xa6 https://t.co/oDjPBy2ck6',Still help Once again help your customers Never call back third https oDjPBy,0,0,,0,,,
22-04-2020 20:23,"b'#Sales managers: Learn how to use data and tools to increase sales! Join @M_3Jr, CEO of @GoVengreso and his guest M\xe2\x80\xa6 https://t.co/S8akhbbILv'",Sales managers Learn data tools increase sales Join guest https akhbbILv,-0.5,0.5,,-0.25,,,
22-04-2020 20:22,"b'Unfortunately, my Internet provider (@CenturyLink, AS209) does NOT implement BGP safely. Check out\xe2\x80\xa6 https://t.co/DSSW3l7DnE'",Unfortunately Internet provider does implement safely Check https DSSW,0,0,,0,,,
22-04-2020 20:13,"b""Not really, @CenturyLink .. . not when I've got a long process running at work, and my 8yo is literally about to st\xe2\x80\xa6 https://t.co/O32WGZiKZN""",really when long process running work literally about https WGZiKZN,-0.15,0.2625,,-0.039375,,,
22-04-2020 20:12,b'@CenturyLink Show a little mercy and allow our internet speed up to 2M download....we had it before but now they ar\xe2\x80\xa6 https://t.co/dd9uqOw8GG',Show little mercy allow internet speed download before they https uqOw,0.6,0.9,,0.54,,,
22-04-2020 20:10,b'If @CenturyLink doesn\xe2\x80\x99t have my internet &amp; everyone in our neighborhoods internet back up before 7pm tonight I migh\xe2\x80\xa6 https://t.co/s7ObVREmct',doesn have internet everyone neighborhoods internet back before tonight migh https ObVREmct,-0.015151515,0.283333333,,-0.004292929,,,
22-04-2020 20:07,b'RT @InternetDsrptns: Impact of @CenturyLink fiber cut showing on @InternetIntel as increased latency to some CTL ASNs; showing on @caida_io\xe2\x80\xa6',Impact fiber showing increased latency some ASNs showing,0,0.375,,0,,,
22-04-2020 20:07,"b""Want to work at CenturyLink? We're hiring in #Herndon, VA! Click the link in our bio for details on this job and mo\xe2\x80\xa6 https://t.co/q6RMmtWUeo""",Want work CenturyLink hiring Herndon Click link details this https RMmtWUeo,0,0.5,,0,,,
22-04-2020 20:01,"b""We are thrilled to be the Proud Zero Waste Partner of @CenturyLink_Fld. We can't wait for the day your venue is onc\xe2\x80\xa6 https://t.co/RLaWhaN0gx""",thrilled Proud Zero Waste Partner wait your venue https RLaWhaN,0,0,,0,,,
22-04-2020 20:00,"b'Thank you, health heroes! My @CenturyLink colleague Denise Paine is doing a great job of inspiring us and lifting s\xe2\x80\xa6 https://t.co/8xgBuYWkaQ'",Thank health heroes colleague Denise Paine doing great inspiring lifting https xgBuYWkaQ,0.35,0.4,,0.14,,,
22-04-2020 20:00,"b'We\xe2\x80\x99re proud of our @NFL customers @HardRockStadium @MiamiDolphins, @RJStadium @Buccaneers, @TIAABankField @Jaguars,\xe2\x80\xa6 https://t.co/vU1Zio3Tih'",proud customers https,0,0,,0,,,
